customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total
8138-EALND,Não,Male,0,Não,Não,15,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.75,311.6
8143-ETQTI,Não,Female,0,Sim,Sim,23,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Mailed check,19.65,451.55
8144-DGHXP,Não,Female,0,Não,Não,54,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Não,Electronic check,80.6,4299.95
8146-QQKZH,Não,Female,0,Sim,Não,71,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),81.85,5924.4
8148-BPLZQ,Não,Male,0,Não,Não,34,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,49.8,1734.2
8148-NLEGT,Não,Female,0,Sim,Sim,42,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Electronic check,22.95,1014.25
8148-WOCMK,Não,Male,0,Sim,Sim,8,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.6,125.0
8149-AIQCG,Não,Male,0,Não,Não,39,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),73.15,2730.85
8149-RSOUN,Sim,Female,0,Não,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,93.85,93.85
8150-QUDFX,Não,Male,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.85,51.6
8152-UOBNY,Não,Female,1,Não,Não,50,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,One year,Sim,Electronic check,106.8,5347.95
8152-VETUR,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Two year,Sim,Credit card (automatic),97.7,6869.7
8155-IBNHG,Sim,Female,0,Sim,Não,24,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),75.4,1747.85
8158-WPEZG,Não,Male,0,Não,Não,11,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Electronic check,35.65,425.1
8160-HOWOX,Não,Female,0,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,66.85,458.1
8161-QYMTT,Não,Male,0,Não,Não,7,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,94.1,701.3
8164-OCKUJ,Não,Female,0,Sim,Sim,59,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,20.6,1286.0
8165-CBKXO,Não,Male,0,Sim,Sim,66,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Two year,Sim,Credit card (automatic),56.75,3708.4
8165-ZJRNM,Não,Female,0,Sim,Sim,72,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),23.75,1679.25
8166-ORCHU,Não,Male,1,Sim,Não,33,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Não,Sim,One year,Sim,Electronic check,93.55,3055.5
8166-ZZTFS,Sim,Female,1,Sim,Não,66,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Two year,Sim,Bank transfer (automatic),80.55,5265.1
8167-GJLRN,Não,Male,0,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Month-to-month,Não,Electronic check,30.4,82.15
8168-UQWWF,Sim,Female,0,Não,Não,11,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),97.85,1105.4
8169-SAEJD,Não,Male,1,Sim,Não,69,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Sim,Two year,Não,Credit card (automatic),56.55,3952.65
8173-RXAYP,Não,Female,0,Sim,Sim,24,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.7,452.55
8174-LNWMW,Não,Female,0,Não,Não,31,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),20.9,689.35
8174-TBVCF,Não,Female,0,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),94.8,6859.05
8178-EYZUO,Sim,Male,0,Não,Não,46,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,93.7,4154.8
8180-AKMJV,Não,Female,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),44.55,44.55
8181-YHCMF,Não,Female,0,Sim,Sim,68,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),60.3,4109.0
8182-BJDSI,Sim,Female,0,Não,Não,28,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,89.95,2625.55
8182-PNAGI,Sim,Male,0,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Month-to-month,Não,Bank transfer (automatic),50.25,593.75
8183-ONMXC,Sim,Female,0,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Não,Electronic check,80.75,159.45
8184-WMOFI,Não,Male,0,Sim,Sim,62,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,One year,Não,Credit card (automatic),71.4,4487.3
8185-UPYBR,Sim,Male,0,Sim,Não,6,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,75.5,438.0
8189-DUKMV,Não,Female,0,Sim,Não,4,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Bank transfer (automatic),20.5,79.05
8189-HBVRW,Não,Female,0,Não,Não,53,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Não,Month-to-month,Não,Electronic check,90.8,4921.2
8189-XRIKE,Não,Female,1,Não,Não,32,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Não,Electronic check,90.95,2897.95
8190-ZTQFB,Não,Male,0,Não,Não,41,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,One year,Sim,Electronic check,51.35,2075.1
8191-XWSZG,Não,Female,0,Não,Não,52,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,20.65,1022.95
8194-PEEBY,Não,Female,0,Sim,Sim,24,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.9,533.5
8197-BFWVU,Não,Female,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),93.25,6688.95
8198-RKSZG,Não,Female,0,Sim,Sim,14,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Month-to-month,Não,Credit card (automatic),80.45,1137.05
8199-ZLLSA,Sim,Male,0,Não,Não,67,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),118.35,7804.15
8200-KLNYW,Não,Female,0,Sim,Não,21,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,One year,Não,Mailed check,80.9,1714.95
8200-LGKSR,Não,Male,0,Sim,Não,71,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Não,Electronic check,83.2,6126.1
8201-AAXCB,Não,Male,0,Sim,Sim,25,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Month-to-month,Não,Electronic check,60.35,1404.65
8203-XJZRC,Não,Male,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,20.25,20.25
8204-TIFGJ,Não,Female,0,Não,Não,23,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Bank transfer (automatic),20.3,470.6
8204-YJCLA,Não,Male,1,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),64.8,4732.35
8205-MQUGY,Não,Male,0,Sim,Sim,12,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,49.2,571.15
8205-OTCHB,Sim,Male,0,Não,Não,22,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Não,Sim,One year,Sim,Bank transfer (automatic),43.75,903.6
8205-VSLRB,Não,Male,0,Sim,Não,70,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Two year,Não,Credit card (automatic),77.3,5498.2
8207-DMRVL,Não,Male,0,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),114.55,8306.05
8207-VVMYB,Não,Female,0,Sim,Não,70,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),26.0,2006.95
8208-EUMTE,Não,Male,0,Não,Não,16,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Não,Two year,Não,Mailed check,54.85,916.15
8212-CRQXP,Não,Female,0,Sim,Não,22,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Credit card (automatic),80.0,1706.45
8212-DJRCH,Não,Male,0,Sim,Sim,5,Sim,Não,Fiber optic,Sim,Não,Sim,Não,Não,Sim,Month-to-month,Sim,Mailed check,90.35,434.5
8212-FSQIV,,Male,0,Não,Sim,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,20.25,20.25
8213-TAZPM,Não,Female,0,Sim,Sim,69,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),108.75,7493.05
8215-NGSPE,Não,Female,0,Sim,Sim,42,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,20.0,833.55
8216-AZUUZ,Não,Female,0,Sim,Sim,42,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Two year,Sim,Electronic check,100.4,4303.65
8217-QYOHV,Não,Male,0,Não,Não,5,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,55.75,266.95
8218-FFJDS,Não,Female,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),86.4,6058.95
8219-VYBVI,Não,Male,0,Não,Sim,39,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,25.0,1004.35
8220-OCUFY,Não,Female,0,Não,Não,21,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,One year,Sim,Electronic check,60.25,1258.35
8221-EQDGL,Não,Male,0,Sim,Não,35,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Month-to-month,Não,Mailed check,61.0,2130.45
8221-HVAYI,Não,Male,0,Sim,Sim,35,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Two year,Sim,Credit card (automatic),69.15,2490.15
8224-DWCKX,Não,Male,1,Não,Não,12,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),73.3,828.05
8224-IVVPA,Não,Female,0,Não,Não,27,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,56.7,1652.95
8224-KDLKN,Não,Male,0,Sim,Sim,72,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),25.0,1738.9
8224-UAXBZ,Não,Female,0,Sim,Não,58,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Não,One year,Sim,Electronic check,45.35,2540.1
8225-BTJAU,Sim,Male,1,Não,Não,10,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,79.25,793.55
8226-BXGES,Não,Male,0,Sim,Não,64,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Não,One year,Não,Bank transfer (automatic),89.45,5692.65
8229-BUJHX,Não,Female,0,Sim,Sim,71,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),20.5,1500.95
8229-MYEJZ,Não,Female,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Month-to-month,Não,Electronic check,51.2,498.25
8229-TNIQA,Sim,Female,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,45.3,196.95
8231-BSWXX,Não,Male,0,Não,Não,71,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,One year,Sim,Credit card (automatic),79.05,5552.5
8232-CTLKO,Não,Female,0,Sim,Sim,66,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,Two year,Sim,Electronic check,59.75,3996.8
8232-UTFOZ,Não,Male,0,Não,Não,69,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.95,1399.35
8234-GSZYK,Não,Male,0,Não,Não,43,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),26.45,1110.05
8237-ULIXL,Não,Female,0,Sim,Não,72,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),24.85,1871.85
8241-JUIQO,Não,Female,0,Não,Não,61,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Bank transfer (automatic),19.45,1336.35
8242-JSVBO,Não,Male,0,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),44.65,322.5
8242-PDSGJ,Não,Male,0,Sim,Não,70,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Não,Two year,Sim,Credit card (automatic),39.15,2692.75
8242-SOQUO,Não,Female,1,Não,Não,5,Sim,Não,Fiber optic,Não,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,84.7,392.5
8245-UMPYT,Sim,Female,1,Não,Não,16,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,96.4,1581.2
8246-SHFGA,Não,Male,0,Não,Não,17,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Credit card (automatic),21.1,385.55
8249-THVEC,Não,Male,0,Sim,Sim,51,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.4,997.75
8250-ZNGGW,Não,Female,1,Não,Não,5,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Month-to-month,Não,Credit card (automatic),59.9,287.85
8256-ERHVS,,Male,0,Não,Não,9,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Month-to-month,Sim,Bank transfer (automatic),68.25,576.95
8256-TWSNM,,Male,0,Sim,Sim,6,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,69.8,377.85
8257-RZAHR,Sim,Female,0,Sim,Não,14,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Month-to-month,Sim,Bank transfer (automatic),64.7,941.0
8258-GSTJK,Sim,Male,1,Não,Não,3,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,77.0,237.75
8259-DZLIZ,Não,Female,0,Sim,Sim,64,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,One year,Sim,Bank transfer (automatic),53.85,3399.85
8259-NFJTV,Não,Female,0,Sim,Sim,7,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,Month-to-month,Não,Mailed check,34.65,246.6
8260-NGFNY,Sim,Female,0,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,25.2,25.2
8261-GWDBQ,Não,Female,1,Sim,Não,60,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),116.05,6925.9
8262-COGGB,Não,Male,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,20.45,20.45
8263-JQAIK,Sim,Male,1,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,24.45,47.5
8263-OKETD,Não,Female,0,Não,Não,20,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Month-to-month,Sim,Credit card (automatic),68.9,1370.35
8263-QMNTJ,Não,Male,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Electronic check,115.55,8425.3
8265-HKSOW,Não,Female,0,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Não,Sim,Two year,Não,Credit card (automatic),107.45,7658.3
8266-VBFQL,Não,Male,0,Não,Não,4,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Não,Sim,Month-to-month,Sim,Electronic check,90.4,356.65
8267-KFGYD,Não,Male,0,Não,Sim,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,21.05,21.05
8267-ZNYVZ,Sim,Female,0,Sim,Não,33,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,One year,Sim,Electronic check,103.75,3361.05
8268-YDIXR,Não,Male,0,Sim,Não,56,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Não,One year,Sim,Electronic check,93.15,5253.95
8270-RKSAP,Não,Male,0,Não,Não,9,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,70.5,597.9
8272-ONJLV,Não,Male,0,Não,Não,12,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,One year,Não,Electronic check,95.7,1184.0
8276-MQBYC,Sim,Male,1,Não,Não,51,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,97.8,4913.3
8277-RVRSV,Não,Female,0,Sim,Sim,33,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Credit card (automatic),24.15,800.3
8280-MQRQN,Sim,Female,0,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Mailed check,50.45,50.45
8285-ABVLB,Não,Female,0,Sim,Não,70,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.85,1328.35
8286-AFUYI,Não,Male,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,47.95,47.95
8289-DXCFQ,,Female,0,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,50.1,50.1
8290-YWKHZ,Sim,Female,1,Sim,Não,32,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,93.2,2931.0
8292-FRFZQ,Não,Female,0,Não,Não,39,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,One year,Não,Bank transfer (automatic),41.15,1700.9
8292-ITGYJ,Não,Female,0,Sim,Sim,45,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),24.65,1138.8
8292-TYSPY,Sim,Male,0,Não,Não,19,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Month-to-month,Sim,Credit card (automatic),55.0,1046.5
8294-UIMBA,Não,Female,0,Não,Não,30,Sim,Não,Fiber optic,Não,Não,Não,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),94.4,2638.1
8295-FHIVV,Não,Male,0,Não,Não,7,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,19.4,168.65
8295-KMENE,Não,Female,0,Sim,Sim,59,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Two year,Sim,Mailed check,76.45,4519.5
8305-VHZBZ,Sim,Male,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,20.2,20.2
8309-IEYJD,Não,Female,1,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,70.6,70.6
8309-PPCED,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),110.45,7982.5
8311-UEUAB,Não,Female,0,Sim,Sim,67,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Two year,Sim,Electronic check,75.5,5229.45
8313-AFGBW,Não,Male,0,Sim,Não,47,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Two year,Não,Electronic check,73.6,3522.65
8313-KTIHG,Não,Male,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Month-to-month,Sim,Electronic check,61.3,249.4
8313-NDOIA,Não,Female,0,Não,Não,24,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,104.15,2494.65
8314-DPQHL,Não,Male,0,Não,Não,9,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Sim,One year,Não,Mailed check,50.8,463.6
8314-HTWVE,Não,Female,0,Sim,Sim,7,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.85,144.15
8316-BBQAY,Não,Female,0,Não,Não,65,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),59.95,3921.1
8317-BVKSO,Não,Male,0,Não,Não,14,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Electronic check,20.05,299.3
8318-LCNBW,Não,Male,0,Sim,Não,35,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,One year,Não,Credit card (automatic),53.15,1930.9
8319-QBEHW,Não,Male,0,Não,Sim,26,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,One year,Sim,Bank transfer (automatic),39.95,1023.75
8325-QRPZR,Não,Female,0,Não,Não,7,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Electronic check,75.15,525.0
8327-LZKAS,Sim,Female,1,Sim,Não,43,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,One year,Sim,Electronic check,107.55,4533.9
